,cousine,business_id
24042,Asian Fusion,abXdTFbY9nPGyslSp8GlgQ
24043,Sushi Bars,abXdTFbY9nPGyslSp8GlgQ
24044,Japanese,abXdTFbY9nPGyslSp8GlgQ
24045,Burgers,viVNUK88__6GAlov3cx13g
24046,Nightlife,go7P0c2cDqQoLAkETvujiA
24047,Bars,go7P0c2cDqQoLAkETvujiA
24048,American (Traditional),go7P0c2cDqQoLAkETvujiA
24049,Sports Bars,go7P0c2cDqQoLAkETvujiA
24050,Food,Nw8lWJRGybAsciao9h-R2Q
24051,Vegetarian,Nw8lWJRGybAsciao9h-R2Q
24052,Coffee & Tea,Nw8lWJRGybAsciao9h-R2Q
24053,Vegan,Nw8lWJRGybAsciao9h-R2Q
24054,Cuban,F5gooecXorlJGTViJBc7Zg
24055,Soup,tTpuIfDa0dtZ_UZpA37SqA
24056,Japanese,tTpuIfDa0dtZ_UZpA37SqA
24057,Burgers,0UZdnZKHmCJHqN5cbM2nUw
24058,American (Traditional),0UZdnZKHmCJHqN5cbM2nUw
24059,Sandwiches,0UZdnZKHmCJHqN5cbM2nUw
24060,American (New),WjtJAtp19nA61b8LT9uLrA
24061,Delis,_uDBUffKA5bJq1MhXJFiww
24062,Fast Food,_uDBUffKA5bJq1MhXJFiww
24063,Sandwiches,_uDBUffKA5bJq1MhXJFiww
24064,Middle Eastern,Hl8ChFS_0BgSKYxNAdOzbQ
24065,Vegetarian,Hl8ChFS_0BgSKYxNAdOzbQ
24066,Mediterranean,Hl8ChFS_0BgSKYxNAdOzbQ
24067,Food,diopec3o5EgN8IRgu0b43Q
24068,Patisserie/Cake Shop,diopec3o5EgN8IRgu0b43Q
24069,Cafes,diopec3o5EgN8IRgu0b43Q
24070,Tea Rooms,diopec3o5EgN8IRgu0b43Q
24071,Burgers,a2VGNi8tsKV2fgFXCU8uRg
24072,American (Traditional),a2VGNi8tsKV2fgFXCU8uRg
24073,Sandwiches,a2VGNi8tsKV2fgFXCU8uRg
24074,Fast Food,Fvzifot1f27zM-Z6gsNHmg
24075,Diners,Fvzifot1f27zM-Z6gsNHmg
24076,Mexican,UX525CxMXsdfKepkrfy9ZA
24077,Bars,jiWAo2z_seY5pQwhzrJiYA
24078,Cocktail Bars,jiWAo2z_seY5pQwhzrJiYA
24079,Nightlife,jiWAo2z_seY5pQwhzrJiYA
24080,Italian,jiWAo2z_seY5pQwhzrJiYA
24081,American (New),jiWAo2z_seY5pQwhzrJiYA
24082,Food,cvm4JJ8wO-QKh4CdZjh1mg
24083,Ice Cream & Frozen Yogurt,cvm4JJ8wO-QKh4CdZjh1mg
24084,Cafes,cvm4JJ8wO-QKh4CdZjh1mg
24085,Fast Food,RqddKSVAuYRKjV8KZFuMQA
24086,Cafes,RqddKSVAuYRKjV8KZFuMQA
24087,Mediterranean,RqddKSVAuYRKjV8KZFuMQA
24088,American (Traditional),Kt_1Xa10qpzkxt0ln-ICvA
24089,Cafes,qfpmVDfwBl77XYQ5El9vIA
24090,Filipino,qfpmVDfwBl77XYQ5El9vIA
24091,Indian,ELFgjsfhfy8plr7g_ouyMg
24092,Mediterranean,ELFgjsfhfy8plr7g_ouyMg
24093,Bars,itFwrNtjrQL5NPMYTeD44g
24094,American (New),itFwrNtjrQL5NPMYTeD44g
24095,Nightlife,itFwrNtjrQL5NPMYTeD44g
24096,Lounges,itFwrNtjrQL5NPMYTeD44g
24097,Breakfast & Brunch,JQVAU-HWBnrBGpGB6OvFfg
24098,American (New),JQVAU-HWBnrBGpGB6OvFfg
24099,Event Planning & Services,JQVAU-HWBnrBGpGB6OvFfg
24100,Venues & Event Spaces,JQVAU-HWBnrBGpGB6OvFfg
24101,Latin American,ZXcKt050sV4iKXM-BVQgCA
24102,Salvadoran,ZXcKt050sV4iKXM-BVQgCA
24103,Soul Food,Krixdsc46QPYr5N9aud74g
24104,Barbeque,Krixdsc46QPYr5N9aud74g
24105,Cafes,F74tagFx5w_d07IpA82yjg
24106,Italian,mFBBtUrWMqikBS-Jn-RiIw
24107,Greek,iZdynPTpKwbX5O3uLeC9Gg
24108,Mediterranean,iZdynPTpKwbX5O3uLeC9Gg
24109,Arts & Entertainment,TsUWz3TMkfDYrLjd70Qwaw
24110,Cafes,TsUWz3TMkfDYrLjd70Qwaw
24111,Nightlife,TsUWz3TMkfDYrLjd70Qwaw
24112,Music Venues,TsUWz3TMkfDYrLjd70Qwaw
24113,Japanese,VO-OXdvcTHnhKhkNjjJDeQ
24114,Bars,W_bEI5C6A2Krw6JTEtZn_w
24115,Nightlife,W_bEI5C6A2Krw6JTEtZn_w
24116,Chinese,W_bEI5C6A2Krw6JTEtZn_w
24117,Thai,2XXwiASSS6685OhWWnIt_A
24118,Bars,l9yqrxAAs5dnp84oxxG--w
24119,Mexican,l9yqrxAAs5dnp84oxxG--w
24120,Nightlife,l9yqrxAAs5dnp84oxxG--w
24121,Karaoke,l9yqrxAAs5dnp84oxxG--w
24122,Burgers,fy1MhKem4i5H3ad_EsBEJA
24123,American (Traditional),fy1MhKem4i5H3ad_EsBEJA
24124,Burgers,_leflhF7uTuhDeGqXY6Kuw
24125,Middle Eastern,yNYHHDrkqOALHJtEJLtwUQ
24126,Vietnamese,1ksEqDWneqp8vn1m2zSueg
24127,Pizza,PEh1J_B0UBi6HzonIpgfjw
24128,Sandwiches,PEh1J_B0UBi6HzonIpgfjw
24129,Salad,PEh1J_B0UBi6HzonIpgfjw
24130,Tapas/Small Plates,ryhbFDHPX9r1Tjw10wy9Zg
24131,Vegetarian,pZWs5dYtzSWFOTlL5-qG-w
24132,Salad,pZWs5dYtzSWFOTlL5-qG-w
24133,Seafood,hNx3bcJT3pjw2hxbLhMy8g
24134,Fish & Chips,hNx3bcJT3pjw2hxbLhMy8g
24135,Hawaiian,hNx3bcJT3pjw2hxbLhMy8g
24136,American (Traditional),xLCgycWJw7FoLlkR6nN5_w
24137,Thai,a_wK-2KhPu-8DAwwRObr8A
24138,Vietnamese,a_wK-2KhPu-8DAwwRObr8A
24139,Cantonese,a_wK-2KhPu-8DAwwRObr8A
24140,Chinese,a_wK-2KhPu-8DAwwRObr8A
24141,American (Traditional),Lm4rjgZlTtLfsriICKdD8A
24142,Barbeque,Lm4rjgZlTtLfsriICKdD8A
24143,Sandwiches,6-jnha4HoHBDolV8VOE8gw
24144,Sandwiches,c0ojm8FYtIrlwdmXpiQgPg
24145,Italian,T3B7XXR3VIwYPcBd7CFehA
24146,American (Traditional),-NxrB5o0I8IhAOZfHYDiqQ
24147,Japanese,Ud0dwvEW_7t0MepwKAS_iA
24148,Delis,6ZaA_KOS1wW5PqDPAHH9Qg
24149,Fast Food,6ZaA_KOS1wW5PqDPAHH9Qg
24150,Sandwiches,6ZaA_KOS1wW5PqDPAHH9Qg
24151,Gastropubs,6svqiMcmS-tolyzsz2S4-Q
24152,Gluten-Free,6svqiMcmS-tolyzsz2S4-Q
24153,Breakfast & Brunch,6svqiMcmS-tolyzsz2S4-Q
24154,Bars,u5TtuCL76tHkB9-gaeBnTA
24155,Nightlife,u5TtuCL76tHkB9-gaeBnTA
24156,British,u5TtuCL76tHkB9-gaeBnTA
24157,Pizza,LkKMpVp4O_CQYOsqn0k1IQ
24158,Mexican,R4KXbwaRPMHmPYg_1jkd0Q
24159,Barbeque,R4KXbwaRPMHmPYg_1jkd0Q
24160,Pizza,sKi6FNOxVJg9zRwtgiCGFg
24161,Asian Fusion,2wRTKKFa9GZI0Jm9WaohrA
24162,Sushi Bars,2wRTKKFa9GZI0Jm9WaohrA
24163,Japanese,2wRTKKFa9GZI0Jm9WaohrA
24164,Bars,tu8XqAD9bp4_GqUmAD4E5A
24165,American (Traditional),tu8XqAD9bp4_GqUmAD4E5A
24166,Nightlife,tu8XqAD9bp4_GqUmAD4E5A
24167,Fast Food,ZHPRAv3k2q662Q8Qj6zByg
24168,American (New),ZHPRAv3k2q662Q8Qj6zByg
24169,Russian,Y1jkxceoqE5LrTL5eqPXsA
24170,American (Traditional),Y1jkxceoqE5LrTL5eqPXsA
24171,Mediterranean,Y1jkxceoqE5LrTL5eqPXsA
24172,Gastropubs,rDASIMURyq5ac1C62B74Fw
24173,Scottish,rDASIMURyq5ac1C62B74Fw
24174,Mexican,d2jNFmvjq-bi8MAd9dBzCw
24175,American (Traditional),t1ahkb3p7HsSC7sLkrcMfQ
24176,Dim Sum,nY21kL3VP8SJnId4MdoRYA
24177,Chinese,nY21kL3VP8SJnId4MdoRYA
24178,Mexican,RvosS7L1zBKFzLSYhCbiow
24179,Sandwiches,4w9z3ucUFVc0-zmjX3OuOg
24180,Chicken Wings,I7mVqpVyY40uMNdXLh4kNg
24181,Italian,YJJ1eOz1gdh_bSy8DKmaNQ
24182,Greek,LZyxYhTbVLUeUA3dBLMjwA
24183,Mexican,-KSjEAnm5w8TBdRVLVwi9Q
24184,Fast Food,plrLdKQvnyWlDvQ3kFSqwQ
24185,Middle Eastern,plrLdKQvnyWlDvQ3kFSqwQ
24186,Greek,dpnUnyzN_by1MER7F8ezzA
24187,Mediterranean,dpnUnyzN_by1MER7F8ezzA
24188,Bars,ufMZYhaYOYWgCcKxhrBEiQ
24189,Burgers,ufMZYhaYOYWgCcKxhrBEiQ
24190,Nightlife,ufMZYhaYOYWgCcKxhrBEiQ
24191,Sports Bars,ufMZYhaYOYWgCcKxhrBEiQ
24192,Pizza,ufMZYhaYOYWgCcKxhrBEiQ
24193,Chicken Wings,b88XFIAA0pkeCIbnc5vT7w
24194,Pizza,uWcNxbYw4mxf12QfWXyuDg
24195,Italian,caFlgAhbLswnEy0WjubewA
24196,Bars,KOc8j0fHB1YHQCj43IMODA
24197,Brasseries,KOc8j0fHB1YHQCj43IMODA
24198,Cocktail Bars,KOc8j0fHB1YHQCj43IMODA
24199,Event Planning & Services,KOc8j0fHB1YHQCj43IMODA
24200,Nightlife,KOc8j0fHB1YHQCj43IMODA
24201,Hotels & Travel,KOc8j0fHB1YHQCj43IMODA
24202,Hotels,KOc8j0fHB1YHQCj43IMODA
24203,Bistros,t-cM-sIkmJKO_9RZDARusA
24204,Barbeque,t-cM-sIkmJKO_9RZDARusA
24205,African,t-cM-sIkmJKO_9RZDARusA
24206,Food,Y05m0sfJ59IlVXxgE_9sTg
24207,Mexican,Y05m0sfJ59IlVXxgE_9sTg
24208,Food Trucks,Y05m0sfJ59IlVXxgE_9sTg
24209,Food,Rbcb8yJ8_uqnxACZ991cQg
24210,Brasseries,Rbcb8yJ8_uqnxACZ991cQg
24211,Coffee & Tea,Rbcb8yJ8_uqnxACZ991cQg
24212,Bars,fDWvQT7sHx2PG6S41-V0ow
24213,American (Traditional),fDWvQT7sHx2PG6S41-V0ow
24214,Pubs,fDWvQT7sHx2PG6S41-V0ow
24215,Burgers,fDWvQT7sHx2PG6S41-V0ow
24216,Nightlife,fDWvQT7sHx2PG6S41-V0ow
24217,Asian Fusion,74UJ8vSdS2RWQA_5jDqU2g
24218,Chinese,74UJ8vSdS2RWQA_5jDqU2g
24219,Barbeque,74UJ8vSdS2RWQA_5jDqU2g
24220,Italian,yhLbKlT5sRq4RRwYjhJt6w
24221,Pizza,yhLbKlT5sRq4RRwYjhJt6w
24222,Mexican,_9YyclQi9o9EalWKM8MG0g
24223,Food,lEXDCPsv92dgmIheehwQnQ
24224,Do-It-Yourself Food,lEXDCPsv92dgmIheehwQnQ
24225,Korean,lEXDCPsv92dgmIheehwQnQ
24226,Delis,q10Lok3-M66eM67IV01m5g
24227,Sushi Bars,Hsglj_PHwDIk9PCwzJsVng
24228,Bars,ovXx8WOdocmTohxf0Kf00A
24229,American (Traditional),ovXx8WOdocmTohxf0Kf00A
24230,Nightlife,ovXx8WOdocmTohxf0Kf00A
24231,Karaoke,ovXx8WOdocmTohxf0Kf00A
24232,Food,nfLLFhn00uGc1Jy-kC752A
24233,Mexican,nfLLFhn00uGc1Jy-kC752A
24234,Vietnamese,WCPRD6dreNm9Giqr3Zu6zQ
24235,Filipino,O2x1194yK8qR1kS6U27v9g
24236,Tex-Mex,fUrErf3orbQN26ocjCgvlA
24237,Bars,AxdOGtJ8bJmL8uXB0AQS5A
24238,Sushi Bars,AxdOGtJ8bJmL8uXB0AQS5A
24239,Asian Fusion,AxdOGtJ8bJmL8uXB0AQS5A
24240,Cocktail Bars,AxdOGtJ8bJmL8uXB0AQS5A
24241,Nightlife,AxdOGtJ8bJmL8uXB0AQS5A
24242,Chinese,0LBv0QQK9L6ArPkO4eXjJA
24243,Tapas/Small Plates,LqBkt9cmVMYrCBrxqbPuCw
24244,Mexican,LqBkt9cmVMYrCBrxqbPuCw
24245,Bars,Tuk5vyUoBB96CuCe7lcNug
24246,American (Traditional),Tuk5vyUoBB96CuCe7lcNug
24247,Golf,Tuk5vyUoBB96CuCe7lcNug
24248,Nightlife,Tuk5vyUoBB96CuCe7lcNug
24249,Active Life,Tuk5vyUoBB96CuCe7lcNug
24250,Sports Bars,Tuk5vyUoBB96CuCe7lcNug
24251,Sushi Bars,gutyWep7QbUQ8Qwa-r7p9w
24252,Japanese,gutyWep7QbUQ8Qwa-r7p9w
24253,Buffets,qEIx33FfKWgBc1areWcmPA
24254,Filipino,qEIx33FfKWgBc1areWcmPA
24255,Bars,F3P2F-IMu9XhVsMU5rVyCw
24256,Chinese,F3P2F-IMu9XhVsMU5rVyCw
24257,Asian Fusion,F3P2F-IMu9XhVsMU5rVyCw
24258,Nightlife,F3P2F-IMu9XhVsMU5rVyCw
24259,Cantonese,F3P2F-IMu9XhVsMU5rVyCw
24260,Bakeries,21ZKuOC0o8vZglDeR41QLQ
24261,Food,21ZKuOC0o8vZglDeR41QLQ
24262,Breakfast & Brunch,21ZKuOC0o8vZglDeR41QLQ
24263,Cafes,21ZKuOC0o8vZglDeR41QLQ
24264,Pizza,qq6M3LLe_bxRC5r2kfmTZw
24265,Pizza,z12GAPws59igHRJGOF7mng
24266,Food,89mz_kPNAwPSerTUttx2ig
24267,Street Vendors,89mz_kPNAwPSerTUttx2ig
24268,Mexican,89mz_kPNAwPSerTUttx2ig
24269,Breakfast & Brunch,NWYSMwJWPhOhIp8O3VkszQ
24270,Cuban,9ba1OMB3H6MlG7-yhKMNeA
24271,Cafes,9ba1OMB3H6MlG7-yhKMNeA
24272,Mexican,atzOrsnL_2pL6OttGbgUeA
24273,Bars,zUzONtLE6x2I_V0n2E562Q
24274,Nightlife,zUzONtLE6x2I_V0n2E562Q
24275,Italian,zUzONtLE6x2I_V0n2E562Q
24276,Italian,vJcjhJ9rQP4-T3K_hdAjfg
24277,Food,dpP7w0xKflBpR9l-QbecSQ
24278,Coffee & Tea,dpP7w0xKflBpR9l-QbecSQ
24279,Cafes,dpP7w0xKflBpR9l-QbecSQ
24280,Pizza,YgcfTMFWAjtbB9mNZYS1cQ
24281,Bakeries,MuJ2fcS3r8Qk0Nbq3UerQw
24282,Food,MuJ2fcS3r8Qk0Nbq3UerQw
24283,Cafes,MuJ2fcS3r8Qk0Nbq3UerQw
24284,Sushi Bars,rQG1fDr5f11oBclDw8GWTQ
24285,Japanese,rQG1fDr5f11oBclDw8GWTQ
24286,Burgers,jFbg3LDOmuqOzzkKGCV5tA
24287,Hot Dogs,jFbg3LDOmuqOzzkKGCV5tA
24288,Chicken Wings,jFbg3LDOmuqOzzkKGCV5tA
24289,Breakfast & Brunch,c0Jxvv5A6qcdzq_M59pHaA
24290,Diners,c0Jxvv5A6qcdzq_M59pHaA
24291,Bars,uMxfxbqT27XDeU9UTXeErg
24292,American (Traditional),uMxfxbqT27XDeU9UTXeErg
24293,Nightlife,uMxfxbqT27XDeU9UTXeErg
24294,Barbeque,uMxfxbqT27XDeU9UTXeErg
24295,Fast Food,uDnk7KIvTdGbFwlnKj3zyg
24296,Sandwiches,RejTcczJRLYTnbmKihNpyA
24297,Bars,RejTcczJRLYTnbmKihNpyA
24298,American (New),RejTcczJRLYTnbmKihNpyA
24299,Nightlife,RejTcczJRLYTnbmKihNpyA
24300,Buffets,F_Ep_ne8vyXYGgku1D41wA
24301,Fish & Chips,4iRPMiDQQWFA0IS8lWce0Q
24302,Italian,4iRPMiDQQWFA0IS8lWce0Q
24303,Seafood,sWvfFtgSQCALAE_yPYVaTA
24304,American (New),sWvfFtgSQCALAE_yPYVaTA
24305,Italian,DsNo0hjTUCs4aaacUx628Q
24306,Soup,wehqTDVRZsOkESgAoYBhow
24307,Sandwiches,wehqTDVRZsOkESgAoYBhow
24308,Salad,wehqTDVRZsOkESgAoYBhow
24309,Food,tkEqWNNhKHXEHJbUJ6HZfg
24310,Coffee & Tea,tkEqWNNhKHXEHJbUJ6HZfg
24311,American (New),tkEqWNNhKHXEHJbUJ6HZfg
24312,Salad,tkEqWNNhKHXEHJbUJ6HZfg
24313,Food,MnaDsfBiNRcCBbnYnlOddw
24314,Vietnamese,MnaDsfBiNRcCBbnYnlOddw
24315,Asian Fusion,MnaDsfBiNRcCBbnYnlOddw
24316,Food Trucks,MnaDsfBiNRcCBbnYnlOddw
24317,Burgers,Kpa-YCDBkBA3OumZ4UMSvA
24318,Pizza,Kpa-YCDBkBA3OumZ4UMSvA
24319,Italian,Kpa-YCDBkBA3OumZ4UMSvA
24320,Bars,WCGU5Xn01lfNJG_LvEltzw
24321,Mexican,WCGU5Xn01lfNJG_LvEltzw
24322,Cocktail Bars,WCGU5Xn01lfNJG_LvEltzw
24323,Nightlife,WCGU5Xn01lfNJG_LvEltzw
24324,Gastropubs,WCGU5Xn01lfNJG_LvEltzw
24325,Bakeries,fXQmGQcLtMaRJyxsRfIe-w
24326,Food,fXQmGQcLtMaRJyxsRfIe-w
24327,Delis,fXQmGQcLtMaRJyxsRfIe-w
24328,American (New),QWoHG5ttj3cLuSVJ6LnkPg
24329,Food,ojg5gz0RP0Gkb0yogcqA8Q
24330,Vegetarian,ojg5gz0RP0Gkb0yogcqA8Q
24331,Juice Bars & Smoothies,ojg5gz0RP0Gkb0yogcqA8Q
24332,Cheesesteaks,GVLcTRS3DTMKWcorfDgw6Q
24333,Thai,RlfX4muX5LfJsvmI9qWGvw
24334,Mexican,4IVGbW1Lb4Fj9txC_5xK9w
24335,Mexican,se69XzY9Lhk_Qy5QFxTqjw
24336,Chinese,pTy-SJdZrQw5i5Hbbge5kg
24337,Gluten-Free,8DKEWD2DaU6XlMNRN4QNlA
24338,American (Traditional),8DKEWD2DaU6XlMNRN4QNlA
24339,Barbeque,8DKEWD2DaU6XlMNRN4QNlA
24340,Chicken Wings,Zk584MLn3STVm1ZXpABSmA
24341,Mexican,8CH5YbC0kbL1Knioh1GJcA
24342,Food,uXJbNkU6cKAooMWTWnl5aA
24343,Food Delivery Services,uXJbNkU6cKAooMWTWnl5aA
24344,Gluten-Free,uXJbNkU6cKAooMWTWnl5aA
24345,American (New),uXJbNkU6cKAooMWTWnl5aA
24346,Buffets,DFKZapvg6_KEPgRpdskZ_A
24347,Mexican,6P-6ADix5VDVZsR03pA3cQ
24348,Breakfast & Brunch,eltTG6JOr9cg5FRAgGy8Jw
24349,Cafes,eltTG6JOr9cg5FRAgGy8Jw
24350,Sandwiches,eltTG6JOr9cg5FRAgGy8Jw
24351,Food,1Oh57HwQVVEEjtHGOtqD-w
24352,Mexican,1Oh57HwQVVEEjtHGOtqD-w
24353,Food Trucks,1Oh57HwQVVEEjtHGOtqD-w
24354,Burgers,t1c-Ix7GDbkbcKy_ZO71vw
24355,Sushi Bars,ecjooyT_kWHpMZTUPvsdHg
24356,Japanese,ecjooyT_kWHpMZTUPvsdHg
24357,Chinese,3_H-sx_fq0hJJ8S2W02frA
24358,Asian Fusion,cEkZp2c0yT8gUdUBr3_MWg
24359,Chinese,cEkZp2c0yT8gUdUBr3_MWg
24360,Indian,GUffi7bnIY0kG8dHKDLPkg
24361,Buffets,GUffi7bnIY0kG8dHKDLPkg
24362,Fast Food,BOYgi3o9pWJWKvZzzZO-jg
24363,Bars,9QqLqYIwV-n1BJPjnaYv8A
24364,American (Traditional),9QqLqYIwV-n1BJPjnaYv8A
24365,Sports Bars,9QqLqYIwV-n1BJPjnaYv8A
24366,Nightlife,9QqLqYIwV-n1BJPjnaYv8A
24367,Chicken Wings,9QqLqYIwV-n1BJPjnaYv8A
24368,Barbeque,hgyeQb-FVc6I_l7PKqsosA
24369,Cafes,fGK50PGohkCJJYamqwZ_9g
24370,Seafood,6O9iAmAv7vUl-Eeqb9bmpw
24371,Mexican,6O9iAmAv7vUl-Eeqb9bmpw
24372,Hot Dogs,8l09P4s8VARDulVNRsMcmg
24373,Pubs,riTkPznlAPl86dazAjPO3A
24374,Bars,riTkPznlAPl86dazAjPO3A
24375,Nightlife,riTkPznlAPl86dazAjPO3A
24376,Gastropubs,riTkPznlAPl86dazAjPO3A
24377,Fast Food,V0-zOhvwpPxU4u7aVqSG0w
24378,Chicken Wings,V0-zOhvwpPxU4u7aVqSG0w
24379,Salad,V0-zOhvwpPxU4u7aVqSG0w
24380,Bars,shKCOCGEQctC7N4AvP3nWw
24381,Food,shKCOCGEQctC7N4AvP3nWw
24382,Cafes,shKCOCGEQctC7N4AvP3nWw
24383,Coffee & Tea,shKCOCGEQctC7N4AvP3nWw
24384,Cocktail Bars,shKCOCGEQctC7N4AvP3nWw
24385,Nightlife,shKCOCGEQctC7N4AvP3nWw
24386,Italian,k0hqgjqF_7TE2hqJWtHaqQ
24387,Breakfast & Brunch,4dB7kQ7qtTkW2v7DX38r_w
24388,Bars,4dB7kQ7qtTkW2v7DX38r_w
24389,American (New),4dB7kQ7qtTkW2v7DX38r_w
24390,Nightlife,4dB7kQ7qtTkW2v7DX38r_w
24391,American (Traditional),pxRqbWo5UKXzg9XyqqGw6g
24392,Thai,QC18oZ4atjW1vtZo71ohxw
24393,Vegetarian,QC18oZ4atjW1vtZo71ohxw
24394,Sushi Bars,Ko4WEdNZcqJ-wG5TWvy4tg
24395,Japanese,Ko4WEdNZcqJ-wG5TWvy4tg
24396,Pizza,wrlKQNus6TT80SWa_bVB5g
24397,Salad,wrlKQNus6TT80SWa_bVB5g
24398,Thai,NJ4d8pv7wUwJ8IZfacRwmQ
24399,American (New),UBNdlfWjuskbf27V_IXnwg
24400,Canadian (New),L-KgdXpFq_aSX0OGy5TmEA
24401,Food,cxgERbHMIIfw8vo-eTOb-A
24402,Coffee & Tea,cxgERbHMIIfw8vo-eTOb-A
24403,Cafes,cxgERbHMIIfw8vo-eTOb-A
24404,American (Traditional),O-zVPSXT7EiOeS5AbsN0Cw
24405,Hawaiian,O-zVPSXT7EiOeS5AbsN0Cw
24406,Pizza,pzfgbE4OrRBjFurhBlYx9A
24407,American (New),SfVsLCVap7VlF3GLUI8PlQ
24408,Persian/Iranian,fC2nbJgAazYnLK2pCDineg
24409,Mediterranean,fC2nbJgAazYnLK2pCDineg
24410,Caribbean,ihgdFG_d3_4WGnIqLaoD5g
24411,Food,3OB5gQqibKGTzx9R1w7wKQ
24412,American (Traditional),3OB5gQqibKGTzx9R1w7wKQ
24413,Juice Bars & Smoothies,3OB5gQqibKGTzx9R1w7wKQ
24414,American (New),3OB5gQqibKGTzx9R1w7wKQ
24415,Italian,IjsGdTutchuufjvMrX1C1A
24416,Pizza,MHUX3HRj-gtHlg-YTbIVzQ
24417,Italian,MHUX3HRj-gtHlg-YTbIVzQ
24418,Pubs,Qmj5kB3b0yecXY2_arOWLQ
24419,Bars,Qmj5kB3b0yecXY2_arOWLQ
24420,American (New),Qmj5kB3b0yecXY2_arOWLQ
24421,Nightlife,Qmj5kB3b0yecXY2_arOWLQ
24422,Seafood,yYbgcTsSWIRJNxFXoVuMQw
24423,Vietnamese,NFMlj1TMVqzvo8jlQp0dUA
24424,Food,NFMlj1TMVqzvo8jlQp0dUA
24425,Ethnic Food,NFMlj1TMVqzvo8jlQp0dUA
24426,Soup,NFMlj1TMVqzvo8jlQp0dUA
24427,Specialty Food,NFMlj1TMVqzvo8jlQp0dUA
24428,Italian,sx3iUAQ_zmHu3Klb8zoHPA
24429,American (Traditional),modnOTYDsotSTmWKXBJvpA
24430,Mexican,atARVxH-1iiNKJgbSdxrHg
24431,Arts & Entertainment,Q8E7BaMD2g_-xCTcBK8Q8Q
24432,Vietnamese,Q8E7BaMD2g_-xCTcBK8Q8Q
24433,Casinos,Q8E7BaMD2g_-xCTcBK8Q8Q
24434,Event Planning & Services,Q8E7BaMD2g_-xCTcBK8Q8Q
24435,Hotels & Travel,Q8E7BaMD2g_-xCTcBK8Q8Q
24436,Hotels,Q8E7BaMD2g_-xCTcBK8Q8Q
24437,Mexican,K2VQpb53hzGwSI5wfepEAw
24438,Food,K2VQpb53hzGwSI5wfepEAw
24439,Seafood Markets,K2VQpb53hzGwSI5wfepEAw
24440,Specialty Food,K2VQpb53hzGwSI5wfepEAw
24441,Fish & Chips,K2VQpb53hzGwSI5wfepEAw
24442,Pakistani,dyMptoBVSVfXma7ODMbxcw
24443,Indian,dyMptoBVSVfXma7ODMbxcw
24444,Halal,dyMptoBVSVfXma7ODMbxcw
24445,American (Traditional),PSg-nm2d7WLP3Jw2k75KFA
24446,Fast Food,PSg-nm2d7WLP3Jw2k75KFA
24447,Chicken Wings,PSg-nm2d7WLP3Jw2k75KFA
24448,Barbeque,JPqklvIjiKX7ryMup6k7aA
24449,Burgers,XOyrNbUoagGU2s8EXc1I9w
24450,Breakfast & Brunch,qT4w8n27RBQ_slz_FiK0CQ
24451,Food,j6xHBURTbsdA91aKcp2YLA
24452,Coffee & Tea,j6xHBURTbsdA91aKcp2YLA
24453,Cafes,j6xHBURTbsdA91aKcp2YLA
24454,Breakfast & Brunch,j6xHBURTbsdA91aKcp2YLA
24455,Cafes,5Rtds_pTigLiIEOm5KSAPA
24456,Bars,OB_7Q8mHp31nz5ErAJ4cDA
24457,American (Traditional),OB_7Q8mHp31nz5ErAJ4cDA
24458,Nightlife,OB_7Q8mHp31nz5ErAJ4cDA
24459,Greek,ShJ3Qn8QbGF8jrk9F3ZY1Q
24460,Italian,uOcqOnMHLpoVVNx2VNhlNQ
24461,Italian,-5xC7s9Ujg5F-3xFXtM_kg
24462,Burgers,OlKX_FAE38BjfKsyjLQF5A
24463,American (New),OlKX_FAE38BjfKsyjLQF5A
24464,Vietnamese,A6DFzxQT5yBkwBBJsURRWQ
24465,Fast Food,BaO1s7SEdRuO4pgtOnrRtA
24466,American (New),BaO1s7SEdRuO4pgtOnrRtA
24467,Fast Food,iMuKfVjInB_WMErhc7rdaQ
24468,American (New),FdpVhSzIagZeWG4-bQ0xug
24469,Breakfast & Brunch,h7R_IMg3nss8I5nV7sbmfg
24470,American (New),h7R_IMg3nss8I5nV7sbmfg
24471,Mexican,h7R_IMg3nss8I5nV7sbmfg
24472,Food,XDHl0TiHGBsVDeMI4OAdEw
24473,Specialty Food,XDHl0TiHGBsVDeMI4OAdEw
24474,Breakfast & Brunch,XDHl0TiHGBsVDeMI4OAdEw
24475,American (Traditional),XDHl0TiHGBsVDeMI4OAdEw
24476,American (New),eopVWkFQ_AB53m_17bCl-Q
24477,Mexican,JkxRvYg5hR1YsulxJhNNzg
24478,Sandwiches,dRxHjt418sFRxhyC-FwJtQ
24479,Bakeries,Rs6kOdxCB6Bdox7VsFTKzQ
24480,Food,Rs6kOdxCB6Bdox7VsFTKzQ
24481,Cafes,Rs6kOdxCB6Bdox7VsFTKzQ
24482,Pizza,lrxoQH8u2X-XpQ38PLAgTQ
24483,Italian,lrxoQH8u2X-XpQ38PLAgTQ
24484,Seafood,FmhzBQrpyUR8ROkzJyUYaw
24485,Sushi Bars,FmhzBQrpyUR8ROkzJyUYaw
24486,Japanese,FmhzBQrpyUR8ROkzJyUYaw
24487,Arts & Entertainment,cHmmow7f9giYMfQ4bp7JHw
24488,Cafes,cHmmow7f9giYMfQ4bp7JHw
